pid,survey.date,content,energy,lonely,refreshed,restful,sad,sleep,stress
194ji8of,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
194ji8of,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
194ji8of,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
194ji8of,2018-10-31,,,,3.0,3.0,,4.0,
19k2rlua,2019-02-14,,,,1.0,1.0,,6.0,
19k2rlua,2019-02-15,2.0,3.0,1.0,,,1.0,,1.0
19k2rlua,2019-02-16,2.0,3.0,1.0,1.0,2.0,1.0,,1.0
19k2rlua,2019-02-17,1.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0
19k2rlua,2019-02-18,1.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0
19k2rlua,2019-02-19,1.0,1.0,2.0,1.0,1.0,2.0,7.0,2.0
19k2rlua,2019-02-20,1.0,1.0,2.0,,,2.0,,2.0
19k2rlua,2019-02-21,,,,1.0,1.0,,6.0,
19k2rlua,2019-02-22,1.0,1.0,2.0,1.0,1.0,2.0,7.0,2.0
19k2rlua,2019-02-23,1.0,1.0,2.0,1.0,1.0,1.0,7.0,2.0
19k2rlua,2019-02-24,1.0,1.0,2.0,1.0,1.0,2.0,8.0,2.0
19k2rlua,2019-02-25,,,,1.0,1.0,,5.0,
19k2rlua,2019-02-26,,,,1.0,1.0,,7.0,
19k2rlua,2019-02-27,1.0,1.0,2.0,,,2.0,,2.0
19k2rlua,2019-02-28,2.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0
19k2rlua,2019-03-01,1.0,1.0,2.0,1.0,1.0,1.0,7.0,2.0
19k2rlua,2019-03-02,1.0,1.0,2.0,,,1.0,,1.0
19k2rlua,2019-03-03,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
19k2rlua,2019-03-04,,,,0.0,1.0,,6.0,
19k2rlua,2019-03-05,,,,1.0,1.0,,6.0,
19qzlqp9,2019-02-18,,,,2.0,1.0,,4.0,
19qzlqp9,2019-02-19,2.0,1.0,2.0,,,2.0,,2.0
19qzlqp9,2019-02-20,1.0,2.0,1.0,2.0,2.0,1.0,5.0,1.0
19qzlqp9,2019-02-21,1.0,2.0,3.0,2.0,2.0,1.0,5.0,1.0
19qzlqp9,2019-02-22,2.0,2.0,1.0,3.0,3.0,1.0,7.0,1.0
19qzlqp9,2019-02-23,2.0,3.0,3.0,2.0,3.0,1.0,7.0,0.0
19qzlqp9,2019-02-24,2.0,2.0,2.0,3.0,3.0,1.0,8.0,1.0
19qzlqp9,2019-02-25,1.0,0.0,1.0,2.0,2.0,1.0,5.0,1.0
19qzlqp9,2019-02-26,1.0,3.0,1.0,3.0,3.0,1.0,7.0,2.0
19qzlqp9,2019-02-27,2.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0
19qzlqp9,2019-02-28,2.0,3.0,0.0,3.0,3.0,0.0,8.0,1.0
19qzlqp9,2019-03-01,2.0,3.0,1.0,3.0,3.0,1.0,6.0,1.0
19qzlqp9,2019-03-02,2.0,4.0,0.0,2.0,2.0,0.0,8.0,1.0
19qzlqp9,2019-03-03,2.0,3.0,0.0,2.0,3.0,1.0,7.0,2.0
19qzlqp9,2019-03-04,3.0,4.0,0.0,2.0,2.0,0.0,6.0,3.0
19qzlqp9,2019-03-05,2.0,2.0,0.0,2.0,2.0,0.0,5.0,2.0
19qzlqp9,2019-03-06,2.0,2.0,0.0,2.0,2.0,0.0,6.0,2.0
19qzlqp9,2019-03-07,2.0,2.0,0.0,1.0,2.0,0.0,6.0,2.0
1ac78ssp,2019-02-14,,,,2.0,3.0,,9.0,
1ac78ssp,2019-02-15,2.0,1.0,1.0,,,1.0,,1.0
1ac78ssp,2019-02-16,1.0,1.0,1.0,2.0,3.0,1.0,,1.0
1ac78ssp,2019-02-17,1.0,1.0,1.0,,,1.0,,1.0
1ac78ssp,2019-02-18,1.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0
1ac78ssp,2019-02-20,,,,2.0,2.0,,,
1ac78ssp,2019-02-21,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0
1ac78ssp,2019-02-23,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0
1ac78ssp,2019-02-24,1.0,1.0,1.0,,,1.0,,1.0
1ac78ssp,2019-02-25,,,,1.0,1.0,,8.0,
1ac78ssp,2019-02-26,0.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0
1ac78ssp,2019-03-06,1.0,1.0,1.0,,,1.0,,1.0
1ayc6tix,2019-02-14,1.0,2.0,1.0,3.0,3.0,1.0,7.0,2.0
1ayc6tix,2019-02-15,3.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0
1ayc6tix,2019-02-16,2.0,2.0,1.0,,,0.0,,0.0
1ayc6tix,2019-02-17,1.0,1.0,0.0,,,1.0,,1.0
1ayc6tix,2019-02-18,2.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0
1ayc6tix,2019-02-19,2.0,2.0,0.0,,,0.0,,1.0
1ayc6tix,2019-02-20,2.0,2.0,0.0,,,0.0,,1.0
1ayc6tix,2019-02-21,1.0,3.0,0.0,2.0,2.0,0.0,,0.0
1ayc6tix,2019-02-22,1.0,3.0,0.0,2.0,2.0,0.0,9.0,1.0
1ayc6tix,2019-02-23,1.0,1.0,0.0,,,1.0,,1.0
1ayc6tix,2019-02-24,1.0,2.0,1.0,1.0,1.0,0.0,9.0,1.0
1ayc6tix,2019-02-25,1.0,2.0,0.0,0.0,0.0,0.0,,1.0
1ayc6tix,2019-02-26,2.0,2.0,0.0,1.0,1.0,0.0,8.0,2.0
1ayc6tix,2019-02-27,2.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0
1ayc6tix,2019-02-28,1.0,2.0,0.0,,,0.0,,1.0
1ayc6tix,2019-03-01,2.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0
1ayc6tix,2019-03-02,1.0,3.0,0.0,1.0,1.0,,6.0,0.0
1ayc6tix,2019-03-03,1.0,2.0,0.0,,,0.0,,2.0
1ayc6tix,2019-03-04,2.0,2.0,0.0,,,0.0,,1.0
1ayc6tix,2019-03-05,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
1ayc6tix,2019-03-06,1.0,2.0,0.0,,,0.0,,1.0
1ayc6tix,2019-03-07,1.0,2.0,0.0,1.0,1.0,0.0,6.0,1.0
1ayc6tix,2019-03-08,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0
1ayc6tix,2019-03-09,1.0,2.0,0.0,2.0,2.0,0.0,4.0,1.0
1ayc6tix,2019-03-10,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0
1ayc6tix,2019-03-11,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0
1ayc6tix,2019-03-12,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0
1ayc6tix,2019-03-13,1.0,2.0,0.0,,,0.0,,0.0
1bcvtpkz,2019-02-16,1.0,1.0,0.0,,,0.0,,3.0
1bcvtpkz,2019-02-17,2.0,2.0,0.0,,,2.0,,3.0
1bcvtpkz,2019-02-18,1.0,2.0,0.0,1.0,2.0,1.0,,3.0
1bcvtpkz,2019-02-19,1.0,1.0,1.0,0.0,1.0,3.0,,3.0
1bcvtpkz,2019-02-23,,,,2.0,2.0,,6.0,
1bcvtpkz,2019-02-27,,,,0.0,0.0,,6.0,
1bcvtpkz,2019-02-28,1.0,2.0,0.0,,,3.0,,3.0
1bcvtpkz,2019-03-03,1.0,2.0,0.0,,,3.0,,3.0
1bcvtpkz,2019-03-04,,,,0.0,0.0,,0.0,
1bcvtpkz,2019-03-08,,,,2.0,2.0,,4.0,
1bm74jw1,2019-02-16,1.0,1.0,1.0,,,0.0,,0.0
1bm74jw1,2019-02-17,3.0,3.0,1.0,1.0,3.0,1.0,,1.0
1bm74jw1,2019-02-18,2.0,1.0,0.0,0.0,0.0,1.0,8.0,2.0
1bm74jw1,2019-02-19,2.0,2.0,1.0,2.0,2.0,0.0,4.0,3.0
1bm74jw1,2019-02-20,3.0,2.0,0.0,2.0,3.0,0.0,3.0,1.0
1bm74jw1,2019-02-21,,,,1.0,2.0,,6.0,
1bm74jw1,2019-02-22,3.0,2.0,0.0,,,2.0,,
1bm74jw1,2019-02-23,,,,3.0,3.0,,5.0,
1bm74jw1,2019-02-24,3.0,2.0,0.0,3.0,3.0,0.0,5.0,2.0
1bm74jw1,2019-02-25,3.0,3.0,0.0,2.0,3.0,0.0,6.0,2.0
1bm74jw1,2019-02-26,3.0,3.0,0.0,1.0,,0.0,6.0,2.0
1bm74jw1,2019-02-27,,,,1.0,1.0,,5.0,
1bm74jw1,2019-02-28,3.0,1.0,0.0,2.0,2.0,0.0,4.0,0.0
1bm74jw1,2019-03-01,3.0,3.0,0.0,2.0,0.0,0.0,,0.0
1bm74jw1,2019-03-03,3.0,3.0,0.0,,,0.0,,0.0
1bm74jw1,2019-03-04,3.0,,0.0,2.0,3.0,0.0,5.0,2.0
1bm74jw1,2019-03-05,,,,2.0,1.0,,6.0,
1bm74jw1,2019-03-06,3.0,2.0,0.0,2.0,2.0,2.0,6.0,1.0
1bm74jw1,2019-03-07,3.0,3.0,0.0,,,1.0,,0.0
1bm74jw1,2019-03-08,3.0,2.0,0.0,0.5,1.5,0.0,3.5,2.0
1bm74jw1,2019-03-09,3.0,3.0,0.0,,,0.0,,0.0
1bm74jw1,2019-03-10,2.0,2.0,0.0,,,0.0,,2.0
1bm74jw1,2019-03-11,3.0,2.0,1.0,,,0.0,,3.0
1bm74jw1,2019-03-12,0.0,,0.0,,,2.0,5.0,3.0
1bm74jw1,2019-03-13,,,,2.0,,,5.0,
1ft8rnux,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
1ft8rnux,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
1ft8rnux,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
1ft8rnux,2018-10-13,,,,1.0,2.0,,8.0,
1ft8rnux,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
1ft8rnux,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
1ft8rnux,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
1ft8rnux,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
1ft8rnux,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
1ft8rnux,2018-10-19,,,,2.0,3.0,,12.0,
1ft8rnux,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
1ft8rnux,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
1ft8rnux,2018-10-22,,,,2.0,0.0,,0.0,
1ft8rnux,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
1ft8rnux,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
1ft8rnux,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
1ft8rnux,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1ft8rnux,2018-10-27,,,,3.0,3.0,,12.0,
1ft8rnux,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
1ft8rnux,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
1ft8rnux,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
1ft8rnux,2018-10-31,,,,3.0,3.0,,4.0,
1gv3x9vm,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
1gv3x9vm,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
1gv3x9vm,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
1gv3x9vm,2018-10-13,,,,1.0,2.0,,8.0,
1gv3x9vm,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
1gv3x9vm,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
1gv3x9vm,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
1gv3x9vm,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
1gv3x9vm,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
1gv3x9vm,2018-10-19,,,,2.0,3.0,,12.0,
1gv3x9vm,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
1gv3x9vm,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
1gv3x9vm,2018-10-22,,,,2.0,0.0,,0.0,
1gv3x9vm,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
1gv3x9vm,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
1gv3x9vm,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
1gv3x9vm,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1gv3x9vm,2018-10-27,,,,3.0,3.0,,12.0,
1gv3x9vm,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
1gv3x9vm,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
1gv3x9vm,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
1gv3x9vm,2018-10-31,,,,3.0,3.0,,4.0,
1hbhwxkn,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
1hbhwxkn,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
1hbhwxkn,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
1hbhwxkn,2018-10-13,,,,1.0,2.0,,8.0,
1hbhwxkn,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
1hbhwxkn,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
1hbhwxkn,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
1hbhwxkn,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
1hbhwxkn,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
1hbhwxkn,2018-10-19,,,,2.0,3.0,,12.0,
1hbhwxkn,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
1hbhwxkn,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
1hbhwxkn,2018-10-22,,,,2.0,0.0,,0.0,
1hbhwxkn,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
1hbhwxkn,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
1hbhwxkn,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
1hbhwxkn,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1hbhwxkn,2018-10-27,,,,3.0,3.0,,12.0,
1hbhwxkn,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
1hbhwxkn,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
1hbhwxkn,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
1hbhwxkn,2018-10-31,,,,3.0,3.0,,4.0,
1hghfvwu,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
1hghfvwu,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
1hghfvwu,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
1hghfvwu,2018-10-13,,,,1.0,2.0,,8.0,
1hghfvwu,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
1hghfvwu,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
1hghfvwu,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
1hghfvwu,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
1hghfvwu,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
1hghfvwu,2018-10-19,,,,2.0,3.0,,12.0,
1hghfvwu,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
1hghfvwu,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
1hghfvwu,2018-10-22,,,,2.0,0.0,,0.0,
1hghfvwu,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
1hghfvwu,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
1hghfvwu,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
1hghfvwu,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1hghfvwu,2018-10-27,,,,3.0,3.0,,12.0,
1hghfvwu,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
1hghfvwu,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
1hghfvwu,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
1hghfvwu,2018-10-31,,,,3.0,3.0,,4.0,
1htnvuvx,2019-02-19,1.0,,1.0,,,1.0,,3.0
1htnvuvx,2019-02-20,1.0,,1.0,0.0,0.0,1.0,5.0,3.0
1htnvuvx,2019-02-21,1.0,,1.0,1.0,2.0,1.0,5.0,3.0
1htnvuvx,2019-02-22,1.0,,1.0,1.0,1.0,1.0,3.0,3.0
1htnvuvx,2019-02-23,0.0,,2.0,2.0,2.0,2.0,3.0,3.0
1htnvuvx,2019-02-24,0.0,,2.0,2.0,2.0,2.0,9.0,3.0
1htnvuvx,2019-02-25,1.0,,1.0,2.0,2.0,1.0,4.0,3.0
1htnvuvx,2019-02-26,1.0,,1.0,2.0,2.0,1.0,3.0,3.0
1htnvuvx,2019-02-27,0.0,,2.0,0.0,0.0,2.0,2.0,3.0
1htnvuvx,2019-02-28,0.0,,3.0,2.0,2.0,3.0,4.0,3.0
1htnvuvx,2019-03-01,1.0,1.0,3.0,0.0,0.0,3.0,9.0,3.0
1htnvuvx,2019-03-02,2.0,,3.0,0.0,1.0,2.0,10.0,3.0
1htnvuvx,2019-03-03,0.0,,2.0,0.0,0.0,2.0,8.0,3.0
1htnvuvx,2019-03-04,1.0,,2.0,1.0,1.0,2.0,5.0,3.0
1htnvuvx,2019-03-05,0.0,,3.0,2.0,2.0,3.0,4.0,3.0
1htnvuvx,2019-03-06,0.0,,3.0,0.0,0.0,3.0,4.0,3.0
1htnvuvx,2019-03-07,0.0,,3.0,0.0,1.0,3.0,5.0,3.0
1htnvuvx,2019-03-08,0.0,,3.0,1.0,1.0,3.0,7.0,3.0
1htnvuvx,2019-03-09,0.0,,3.0,2.0,2.0,3.0,7.0,3.0
1htnvuvx,2019-03-10,0.0,,3.0,0.0,0.0,3.0,8.0,3.0
1htnvuvx,2019-03-11,0.0,,3.0,0.0,0.0,3.0,5.0,3.0
1htnvuvx,2019-03-12,0.0,,3.0,0.0,1.0,3.0,6.0,3.0
1htnvuvx,2019-03-13,,,,0.0,0.0,,6.0,
1htnvuvx,2019-03-14,,,,1.0,1.0,,3.0,
1hzgaeij,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
1hzgaeij,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
1hzgaeij,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
1hzgaeij,2018-10-13,,,,1.0,2.0,,8.0,
1hzgaeij,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
1hzgaeij,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
1hzgaeij,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
1hzgaeij,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
1hzgaeij,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
1hzgaeij,2018-10-19,,,,2.0,3.0,,12.0,
1hzgaeij,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
1hzgaeij,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
1hzgaeij,2018-10-22,,,,2.0,0.0,,0.0,
1hzgaeij,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
1hzgaeij,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
1hzgaeij,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
1hzgaeij,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1hzgaeij,2018-10-27,,,,3.0,3.0,,12.0,
1hzgaeij,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
1hzgaeij,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
1hzgaeij,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
1hzgaeij,2018-10-31,,,,3.0,3.0,,4.0,
1i62rztt,2019-02-14,3.0,3.0,0.0,2.0,3.0,0.0,7.0,1.0
1i62rztt,2019-02-15,3.0,2.0,0.0,2.0,1.0,0.0,7.0,0.0
1i62rztt,2019-02-16,3.0,3.0,0.0,3.0,2.0,0.0,8.0,0.0
1i62rztt,2019-02-17,3.0,3.0,0.0,2.0,2.0,1.0,8.0,0.0
1i62rztt,2019-02-18,2.0,2.0,0.0,3.0,3.0,1.0,8.0,1.0
1i62rztt,2019-02-19,3.0,2.0,0.0,2.0,2.0,1.0,9.0,1.0
1i62rztt,2019-02-20,3.0,3.0,0.0,1.0,1.0,1.0,7.0,2.0
1i62rztt,2019-02-21,2.0,1.0,0.0,3.0,3.0,1.0,9.0,2.0
1i62rztt,2019-02-22,3.0,1.0,0.0,1.0,1.0,0.0,5.0,2.0
1i62rztt,2019-02-23,3.0,2.0,0.0,3.0,3.0,0.0,10.0,0.0
1i62rztt,2019-02-24,3.0,2.0,0.0,3.0,2.0,0.0,7.0,0.0
1i62rztt,2019-02-25,3.0,3.0,0.0,3.0,3.0,0.0,7.0,1.0
1i62rztt,2019-02-26,3.0,3.0,0.0,3.0,3.0,0.0,7.0,0.0
1i62rztt,2019-02-27,3.0,2.0,0.0,2.0,2.0,0.0,6.0,1.0
1i62rztt,2019-02-28,3.0,2.0,0.0,3.0,3.0,0.0,8.0,0.0
1i62rztt,2019-03-01,3.0,3.0,0.0,3.0,3.0,0.0,9.0,0.0
1i62rztt,2019-03-02,3.0,2.0,0.0,3.0,,0.0,8.0,0.0
1k7ywz1m,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
1k7ywz1m,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
1k7ywz1m,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
1k7ywz1m,2018-10-13,,,,1.0,2.0,,8.0,
1k7ywz1m,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
1k7ywz1m,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
1k7ywz1m,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
1k7ywz1m,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
1k7ywz1m,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
1k7ywz1m,2018-10-19,,,,2.0,3.0,,12.0,
1k7ywz1m,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
1k7ywz1m,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
1k7ywz1m,2018-10-22,,,,2.0,0.0,,0.0,
1k7ywz1m,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
1k7ywz1m,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
1k7ywz1m,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
1k7ywz1m,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1k7ywz1m,2018-10-27,,,,3.0,3.0,,12.0,
1k7ywz1m,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
1k7ywz1m,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
1k7ywz1m,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
1k7ywz1m,2018-10-31,,,,3.0,3.0,,4.0,
1kmsum3b,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
1kmsum3b,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
1kmsum3b,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
1kmsum3b,2018-10-13,,,,1.0,2.0,,8.0,
1kmsum3b,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
1kmsum3b,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
1kmsum3b,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
1kmsum3b,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
1kmsum3b,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
1kmsum3b,2018-10-19,,,,2.0,3.0,,12.0,
1kmsum3b,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
1kmsum3b,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
1kmsum3b,2018-10-22,,,,2.0,0.0,,0.0,
1kmsum3b,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
1kmsum3b,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
1kmsum3b,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
1kmsum3b,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1kmsum3b,2018-10-27,,,,3.0,3.0,,12.0,
1kmsum3b,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
1kmsum3b,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
1kmsum3b,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
1kmsum3b,2018-10-31,,,,3.0,3.0,,4.0,
1l873zgb,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
1l873zgb,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
1l873zgb,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
1l873zgb,2018-10-13,,,,1.0,2.0,,8.0,
1l873zgb,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
1l873zgb,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
1l873zgb,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
1l873zgb,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
1l873zgb,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
1l873zgb,2018-10-19,,,,2.0,3.0,,12.0,
1l873zgb,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
1l873zgb,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
1l873zgb,2018-10-22,,,,2.0,0.0,,0.0,
1l873zgb,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
1l873zgb,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
